,classes,classes_id,file_name,file_path,audio_length,genre,drums
108,['cel'],[0],127__[cel][nod][cla]0047__1.wav,IRMAS_Training_Data/cel/127__[cel][nod][cla]0047__1.wav,2.9999773242630385,cla,False
109,['cel'],[0],127__[cel][nod][cla]0047__2.wav,IRMAS_Training_Data/cel/127__[cel][nod][cla]0047__2.wav,2.9999773242630385,cla,False
110,['cel'],[0],127__[cel][nod][cla]0047__3.wav,IRMAS_Training_Data/cel/127__[cel][nod][cla]0047__3.wav,2.9999773242630385,cla,False
111,['cel'],[0],130__[cel][nod][cla]0040__1.wav,IRMAS_Training_Data/cel/130__[cel][nod][cla]0040__1.wav,2.9999773242630385,cla,False
112,['cel'],[0],130__[cel][nod][cla]0040__2.wav,IRMAS_Training_Data/cel/130__[cel][nod][cla]0040__2.wav,2.9999773242630385,cla,False
113,['cel'],[0],130__[cel][nod][cla]0040__3.wav,IRMAS_Training_Data/cel/130__[cel][nod][cla]0040__3.wav,2.9999773242630385,cla,False
114,['cel'],[0],132__[cel][nod][cla]0048__1.wav,IRMAS_Training_Data/cel/132__[cel][nod][cla]0048__1.wav,2.9999773242630385,cla,False
115,['cel'],[0],132__[cel][nod][cla]0048__2.wav,IRMAS_Training_Data/cel/132__[cel][nod][cla]0048__2.wav,2.9999773242630385,cla,False
116,['cel'],[0],132__[cel][nod][cla]0048__3.wav,IRMAS_Training_Data/cel/132__[cel][nod][cla]0048__3.wav,2.9999773242630385,cla,False
117,['cel'],[0],[cel][cla]0001__1.wav,IRMAS_Training_Data/cel/[cel][cla]0001__1.wav,2.9999773242630385,cla,
118,['cel'],[0],[cel][cla]0001__2.wav,IRMAS_Training_Data/cel/[cel][cla]0001__2.wav,2.9999773242630385,cla,
119,['cel'],[0],[cel][cla]0001__3.wav,IRMAS_Training_Data/cel/[cel][cla]0001__3.wav,2.9999773242630385,cla,
120,['cel'],[0],[cel][cla]0002__1.wav,IRMAS_Training_Data/cel/[cel][cla]0002__1.wav,2.9999773242630385,cla,
121,['cel'],[0],[cel][cla]0002__2.wav,IRMAS_Training_Data/cel/[cel][cla]0002__2.wav,2.9999773242630385,cla,
122,['cel'],[0],[cel][cla]0002__3.wav,IRMAS_Training_Data/cel/[cel][cla]0002__3.wav,2.9999773242630385,cla,
123,['cel'],[0],[cel][cla]0003__1.wav,IRMAS_Training_Data/cel/[cel][cla]0003__1.wav,2.9999773242630385,cla,
124,['cel'],[0],[cel][cla]0003__2.wav,IRMAS_Training_Data/cel/[cel][cla]0003__2.wav,2.9999773242630385,cla,
125,['cel'],[0],[cel][cla]0003__3.wav,IRMAS_Training_Data/cel/[cel][cla]0003__3.wav,2.9999773242630385,cla,
126,['cel'],[0],[cel][cla]0004__1.wav,IRMAS_Training_Data/cel/[cel][cla]0004__1.wav,2.9999773242630385,cla,
127,['cel'],[0],[cel][cla]0004__2.wav,IRMAS_Training_Data/cel/[cel][cla]0004__2.wav,2.9999773242630385,cla,
128,['cel'],[0],[cel][cla]0004__3.wav,IRMAS_Training_Data/cel/[cel][cla]0004__3.wav,2.9999773242630385,cla,
129,['cel'],[0],[cel][cla]0005__1.wav,IRMAS_Training_Data/cel/[cel][cla]0005__1.wav,2.9999773242630385,cla,
130,['cel'],[0],[cel][cla]0005__2.wav,IRMAS_Training_Data/cel/[cel][cla]0005__2.wav,2.9999773242630385,cla,
131,['cel'],[0],[cel][cla]0005__3.wav,IRMAS_Training_Data/cel/[cel][cla]0005__3.wav,2.9999773242630385,cla,
132,['cel'],[0],[cel][cla]0007__1.wav,IRMAS_Training_Data/cel/[cel][cla]0007__1.wav,2.9999773242630385,cla,
133,['cel'],[0],[cel][cla]0007__2.wav,IRMAS_Training_Data/cel/[cel][cla]0007__2.wav,2.9999773242630385,cla,
134,['cel'],[0],[cel][cla]0007__3.wav,IRMAS_Training_Data/cel/[cel][cla]0007__3.wav,2.9999773242630385,cla,
135,['cel'],[0],[cel][cla]0008__1.wav,IRMAS_Training_Data/cel/[cel][cla]0008__1.wav,2.9999773242630385,cla,
136,['cel'],[0],[cel][cla]0008__2.wav,IRMAS_Training_Data/cel/[cel][cla]0008__2.wav,2.9999773242630385,cla,
137,['cel'],[0],[cel][cla]0008__3.wav,IRMAS_Training_Data/cel/[cel][cla]0008__3.wav,2.9999773242630385,cla,
138,['cel'],[0],[cel][cla]0015__1.wav,IRMAS_Training_Data/cel/[cel][cla]0015__1.wav,2.9999773242630385,cla,
139,['cel'],[0],[cel][cla]0015__2.wav,IRMAS_Training_Data/cel/[cel][cla]0015__2.wav,2.9999773242630385,cla,
140,['cel'],[0],[cel][cla]0015__3.wav,IRMAS_Training_Data/cel/[cel][cla]0015__3.wav,2.9999773242630385,cla,
141,['cel'],[0],[cel][cla]0017__1.wav,IRMAS_Training_Data/cel/[cel][cla]0017__1.wav,2.9999773242630385,cla,
142,['cel'],[0],[cel][cla]0017__2.wav,IRMAS_Training_Data/cel/[cel][cla]0017__2.wav,2.9999773242630385,cla,
143,['cel'],[0],[cel][cla]0017__3.wav,IRMAS_Training_Data/cel/[cel][cla]0017__3.wav,2.9999773242630385,cla,
144,['cel'],[0],[cel][cla]0019__1.wav,IRMAS_Training_Data/cel/[cel][cla]0019__1.wav,2.9999773242630385,cla,
145,['cel'],[0],[cel][cla]0019__2.wav,IRMAS_Training_Data/cel/[cel][cla]0019__2.wav,2.9999773242630385,cla,
146,['cel'],[0],[cel][cla]0019__3.wav,IRMAS_Training_Data/cel/[cel][cla]0019__3.wav,2.9999773242630385,cla,
147,['cel'],[0],[cel][cla]0068__1.wav,IRMAS_Training_Data/cel/[cel][cla]0068__1.wav,2.9999773242630385,cla,
148,['cel'],[0],[cel][cla]0068__2.wav,IRMAS_Training_Data/cel/[cel][cla]0068__2.wav,2.9999773242630385,cla,
149,['cel'],[0],[cel][cla]0068__3.wav,IRMAS_Training_Data/cel/[cel][cla]0068__3.wav,2.9999773242630385,cla,
150,['cel'],[0],[cel][cla]0069__1.wav,IRMAS_Training_Data/cel/[cel][cla]0069__1.wav,2.9999773242630385,cla,
151,['cel'],[0],[cel][cla]0069__2.wav,IRMAS_Training_Data/cel/[cel][cla]0069__2.wav,2.9999773242630385,cla,
152,['cel'],[0],[cel][cla]0070__1.wav,IRMAS_Training_Data/cel/[cel][cla]0070__1.wav,2.9999773242630385,cla,
153,['cel'],[0],[cel][cla]0070__2.wav,IRMAS_Training_Data/cel/[cel][cla]0070__2.wav,2.9999773242630385,cla,
154,['cel'],[0],[cel][cla]0070__3.wav,IRMAS_Training_Data/cel/[cel][cla]0070__3.wav,2.9999773242630385,cla,
155,['cel'],[0],[cel][cla]0071__1.wav,IRMAS_Training_Data/cel/[cel][cla]0071__1.wav,2.9999773242630385,cla,
156,['cel'],[0],[cel][cla]0071__2.wav,IRMAS_Training_Data/cel/[cel][cla]0071__2.wav,2.9999773242630385,cla,
157,['cel'],[0],[cel][cla]0071__3.wav,IRMAS_Training_Data/cel/[cel][cla]0071__3.wav,2.9999773242630385,cla,
158,['cel'],[0],[cel][cla]0072__1.wav,IRMAS_Training_Data/cel/[cel][cla]0072__1.wav,2.9999773242630385,cla,
159,['cel'],[0],[cel][cla]0072__2.wav,IRMAS_Training_Data/cel/[cel][cla]0072__2.wav,2.9999773242630385,cla,
160,['cel'],[0],[cel][cla]0072__3.wav,IRMAS_Training_Data/cel/[cel][cla]0072__3.wav,2.9999773242630385,cla,
161,['cel'],[0],[cel][cla]0073__1.wav,IRMAS_Training_Data/cel/[cel][cla]0073__1.wav,2.9999773242630385,cla,
162,['cel'],[0],[cel][cla]0073__2.wav,IRMAS_Training_Data/cel/[cel][cla]0073__2.wav,2.9999773242630385,cla,
163,['cel'],[0],[cel][cla]0073__3.wav,IRMAS_Training_Data/cel/[cel][cla]0073__3.wav,2.9999773242630385,cla,
164,['cel'],[0],[cel][cla]0074__1.wav,IRMAS_Training_Data/cel/[cel][cla]0074__1.wav,2.9999773242630385,cla,
165,['cel'],[0],[cel][cla]0074__2.wav,IRMAS_Training_Data/cel/[cel][cla]0074__2.wav,2.9999773242630385,cla,
166,['cel'],[0],[cel][cla]0074__3.wav,IRMAS_Training_Data/cel/[cel][cla]0074__3.wav,2.9999773242630385,cla,
167,['cel'],[0],[cel][cla]0075__1.wav,IRMAS_Training_Data/cel/[cel][cla]0075__1.wav,2.9999773242630385,cla,
168,['cel'],[0],[cel][cla]0075__2.wav,IRMAS_Training_Data/cel/[cel][cla]0075__2.wav,2.9999773242630385,cla,
169,['cel'],[0],[cel][cla]0075__3.wav,IRMAS_Training_Data/cel/[cel][cla]0075__3.wav,2.9999773242630385,cla,
170,['cel'],[0],[cel][cla]0076__1.wav,IRMAS_Training_Data/cel/[cel][cla]0076__1.wav,2.9999773242630385,cla,
171,['cel'],[0],[cel][cla]0076__2.wav,IRMAS_Training_Data/cel/[cel][cla]0076__2.wav,2.9999773242630385,cla,
172,['cel'],[0],[cel][cla]0076__3.wav,IRMAS_Training_Data/cel/[cel][cla]0076__3.wav,2.9999773242630385,cla,
173,['cel'],[0],[cel][cla]0077__1.wav,IRMAS_Training_Data/cel/[cel][cla]0077__1.wav,2.9999773242630385,cla,
174,['cel'],[0],[cel][cla]0077__2.wav,IRMAS_Training_Data/cel/[cel][cla]0077__2.wav,2.9999773242630385,cla,
175,['cel'],[0],[cel][cla]0077__3.wav,IRMAS_Training_Data/cel/[cel][cla]0077__3.wav,2.9999773242630385,cla,
176,['cel'],[0],[cel][cla]0078__1.wav,IRMAS_Training_Data/cel/[cel][cla]0078__1.wav,2.9999773242630385,cla,
177,['cel'],[0],[cel][cla]0078__2.wav,IRMAS_Training_Data/cel/[cel][cla]0078__2.wav,2.9999773242630385,cla,
178,['cel'],[0],[cel][cla]0078__3.wav,IRMAS_Training_Data/cel/[cel][cla]0078__3.wav,2.9999773242630385,cla,
179,['cel'],[0],[cel][cla]0079__1.wav,IRMAS_Training_Data/cel/[cel][cla]0079__1.wav,2.9999773242630385,cla,
180,['cel'],[0],[cel][cla]0079__2.wav,IRMAS_Training_Data/cel/[cel][cla]0079__2.wav,2.9999773242630385,cla,
181,['cel'],[0],[cel][cla]0079__3.wav,IRMAS_Training_Data/cel/[cel][cla]0079__3.wav,2.9999773242630385,cla,
182,['cel'],[0],[cel][cla]0080__1.wav,IRMAS_Training_Data/cel/[cel][cla]0080__1.wav,2.9999773242630385,cla,
183,['cel'],[0],[cel][cla]0080__2.wav,IRMAS_Training_Data/cel/[cel][cla]0080__2.wav,2.9999773242630385,cla,
184,['cel'],[0],[cel][cla]0080__3.wav,IRMAS_Training_Data/cel/[cel][cla]0080__3.wav,2.9999773242630385,cla,
185,['cel'],[0],[cel][cla]0081__1.wav,IRMAS_Training_Data/cel/[cel][cla]0081__1.wav,2.9999773242630385,cla,
